inputName,size,a[size][size],b[size][size]
values_89,7,"[[-1523801093, -1103800379, 1108819460, -346562780, 1786228265, 298092230, 1780201343],[1987409901, -1691947194, -192250487, -1796787754, 526795613, 198875392, 2002016774],[-639271367, 997583354, 332657436, -1711681275, -2003442859, -737813324, -2060327011],[1506765364, -2010668368, -111495939, 1846416630, 508568939, -1230358047, -1625475050],[-96175478, -486514996, -411222291, 143740112, 1614232139, -1481289018, 960445429],[448366595, 10087538, 1015270377, 1026033595, -1238975494, -1700546054, 1408531206],[-2095430049, -771024650, -1978094426, -1261018065, -1457863254, -30642240, 670559208]]","[[634145726, 1439457535, 944483044, -557430902, -243644585, -99803606, -469135672],[1255294141, 39399435, 1372050131, -478266227, -1103210170, -419989912, 975124656],[1055611297, -772844711, 979203507, 839442961, 332902576, 1935244471, -1752472081],[1118195974, 575215266, 2104128468, 843477229, 90257215, -1791468564, -394809083],[2087964082, 1946996077, 1827184346, 492605492, -26404480, -626129697, -506643129],[-1269466523, -896371304, 304050477, 1080291938, -554014962, 1282182028, 1652274400],[-138311800, 893963697, 1831335908, 1959065022, -737897173, -2069645789, 1478229529]]"
values_51,11,"[[703154939, 2087576376, 238668909, -334589098, 1611362776, 2109079683, -1998950106, -2130664832, 1311988300, -1148518662, -2009046879],[206649237, 1465784466, -551301390, 141942156, -1113108911, 1234507068, 1801834559, 2135922479, -626461590, 1631295319, 2055698707],[1010093779, 492577202, -875723933, 1245592676, 472744057, -1046589776, 1856818033, 1778626448, -192078619, -1797072934, 2068398156],[346308110, -1346249332, 1977268356, -1208969857, 1227748537, 1978615296, -1082428599, -1771785569, 454425764, -1351588633, 367439692],[2118635879, -457539672, 7856663, 410824131, 208845341, 483713054, -305567725, 929559457, 981807337, -1224994553, -819929834],[1959514274, 892155326, -2110087926, -693088421, -191303404, 1165669610, -2030928595, -625227265, -938864071, -113177892, 1455119297],[344160335, -1308952345, -855875465, -1583677527, -741448632, 1466405098, -116262510, -1004339425, 670050829, 270061463, 350142298],[370849505, 307489096, -1250961238, -691168770, 1128400529, -1621027553, 1831015653, 283607259, 1600532484, -1127595021, 245733804],[-1167566249, 1897977867, 965017238, 751024765, -177741705, -433274589, 323554302, 1100858855, 1100132145, 694864954, -1490446209],[-915003435, 613442150, -72487387, 1078988856, 746513361, 1260180260, -1340463952, 1780186788, -1144234083, -87318835, 1818183859],[369105060, -149049959, -1428343195, 847377299, -1311304671, 230472632, 638006486, -1419233628, -2009687948, -422561294, 68519710]]","[[-134922054, -1689443163, 1470491407, 336630220, -390790918, -1919930446, 755828331, 1052200771, -1627160876, -1754627076, -438366737],[-277106171, 1001122064, 1349828976, 1392450219, 1756981417, -1351433408, -634218039, 144564823, -937885074, -152957437, 1026064946],[623467758, -701294937, 1580112073, 2031612293, -1226709750, -1185498345, -568296067, 608844848, 1754096005, -559683273, -158602571],[-25535016, -1720765968, 776482216, -542942380, -1901029424, 1249781029, -1593594623, 1217025528, 1448288938, -2036564953, -2144137915],[-106584221, 575768884, -1169588465, 784793335, -1627160560, 1993472780, 498710142, -121598669, -912218598, 1739696394, -803613398],[1495443014, -520237468, -827846465, 783057636, -241340610, -1818391461, -1895454311, 1437600676, -1204887117, 1457229809, -2097003800],[-2131772382, -708037582, 188308459, -1081059176, -391725033, 583445133, 2067191489, 945797638, 655326005, -1704616731, 53944680],[-46446880, 954327536, 467540528, 771892401, -187465804, -624938555, -313495324, -351082806, 252350460, 1926984503, 1480604513],[-998065049, -291716266, 1394362572, -840930742, 2060281149, 1618891039, 1469282128, 447997858, 983362437, 467973510, 1224594703],[-622770896, 1714030882, 777493000, -470414404, 2013182782, 2098756210, 1585677475, 214276152, 1463329138, 1544048955, 2048098704],[1742548879, 1976182843, -1521215207, 1709770165, -2019706779, 211579198, -1591503044, -1203081126, 1569527776, 138138113, 1141164618]]"
values_14,6,"[[332363656, 414215097, -1032188854, -2115684046, -312430598, -1133026807],[-2051534384, -38097545, -212225571, -411613989, 324379826, -167754483],[2080484550, -1386739127, 755521745, -2049220871, -1643596182, 1500185911],[490986922, 26741781, 818105022, -1647374979, -2107474816, 1704282368],[-31857268, -1062972063, 1594878516, 839652499, 944169825, -1533475017],[-80786824, 1163504268, 152625102, 769091995, -126202379, 1301212001]]","[[-1259652677, 1858432054, -836569540, -235520682, -2006821489, -1864587701],[991555924, -557457234, 953095486, -2012584711, -1813835071, -50070756],[834967706, -1378662513, -1115443278, -1217017563, -607821922, 1871401053],[-1422798736, -1948854292, -811550162, -1507341316, 1036191324, -2039422848],[-549970429, 1305369187, 801859880, 1597748530, 1809528392, 1548398667],[1921395393, 1536948131, 641220281, 1656764823, -525089361, 1325307822]]"
values_28,4,"[[-299020340, 272761338, 2003196168, -1096080829],[-1015424105, -1747051125, -1870818960, 372723635],[579080295, 559592813, 1424660471, -460766751],[-23500025, -715607035, -1575283419, -230316534]]","[[2086623771, 791320746, -1129336289, 743970703],[418719529, 2128187134, -1285876055, -1519963697],[2016803523, -1462632439, 2072362806, 407428976],[-101722029, -1149582860, 2128196783, -438760501]]"
values_16,9,"[[370610429, -1955426918, 98600553, -261194592, -742658494, -453043631, 1157075536, -1745166590, 1174397894],[-787277710, -301449928, -172001065, -1529480505, 827130140, 2146432588, 1171560408, -717162222, -294524310],[-394190409, -1690705208, 1795017636, -624364552, -1919371707, -975482177, -1962944417, -1701425266, 1906683162],[-1112387816, -1401695387, -1104058798, -1988804101, -715669894, 132909365, 1946074547, -711232219, -1369553448],[1189632529, 79765383, 1317411034, -1396044437, 321629857, 902561811, 1388429954, -582579146, 1287202392],[687370502, 484154391, -1242753015, 872521582, 1164811138, 1056993732, 867699452, 444158095, 1465624938],[1240809606, -894855960, -1221946480, 1219404726, -297871932, -1832327315, 1430035268, -1773730578, -105494994],[-81462357, 1528360252, 544725959, 344800978, -169153073, 408788618, 1269792716, -51608752, -2075936478],[-1517918951, -486692308, 1313092572, -1417853603, -1308363137, -1978997868, 611430334, 2026906313, 1211025887]]","[[-1039463525, -1716611186, 478094358, -1057179695, 1044075096, -426782307, -1464625546, 823408580, 1091538965],[-1182272018, 1994324746, -885458441, -794532036, 1106526812, 128214262, -650186783, 1636194963, 869774110],[-1898445110, -612086422, 87302449, -1809773346, -136779044, -1041655733, 1506187100, 156751643, -1662661698],[-79150273, 1697688818, 1468247965, 1675801018, -696122704, 373594536, -683853722, 286000445, -696537627],[1768854860, 1339161054, -428599664, -1411188771, -878301127, 467640542, -691407662, -429829391, -253695461],[1136216748, 770237200, -1424613482, -278686890, -509101702, 1372300016, -20874158, -1687276895, 1306270278],[-674755487, 490789797, -535347507, -1098690782, 2104919274, 1513172702, -1059311020, -1072243951, 1692433447],[1918130477, 145391499, -8318716, -1879346173, 71418090, -165665663, 1274678114, -1189766307, -344298486],[1815212373, -792426170, 2032729186, -1619954417, -1426231386, -956467770, 842894746, 308798669, 1334231580]]"
values_34,2,"[[-559231560, 1634500052],[1923168323, 1876849203]]","[[-587335874, -1817251614],[-40172196, -297457062]]"
values_82,9,"[[1587650779, 199353784, 311314153, 1060551831, 256861530, -2143598767, -1134562386, 429247633, -696081429],[505530230, -1267452091, 692288267, 106631188, -1698100864, -985877354, 666049074, -842307041, 459035807],[969165032, 1873670722, 1634627150, 1660181712, 1884202469, -1232931344, -980353850, -1440379554, 2015237467],[808801315, -1737016807, 626577900, -446603375, 971950720, -285996372, -2100285048, -404181596, -1476585463],[1902587435, 1220011079, 110873732, -1331731402, 1077748940, -878894093, 1976172095, 1144155703, 1447965925],[-1572085829, -1586238974, -2097455030, -792114555, -1700536104, -1135578923, 48569164, 1759193424, 736049624],[-646423831, 2094123963, 1229384717, 1840909048, -1795569721, -1692617746, -302120705, -1234348082, -563018848],[-471004700, 1674145499, -2019322826, 608955454, -2037206702, 1322441586, -1317973084, 1969361984, -56747489],[1621489196, 1454591576, -714488816, -264907741, 348798817, -2127827919, -1354814763, 2055345497, -845250551]]","[[1539312047, -407166167, -560042781, 1286853967, -1205856111, 341333149, 1862196109, 2118118084, 1153428928],[1628738573, 1503958123, -726750470, -63203399, -109531895, 1225815788, 291938561, 64546655, -1054671778],[793330726, 1610839849, 1744111335, 397368673, -259762471, -848437, 268201831, -1860251903, -1256011245],[661580390, -1496600545, -329323281, 2066279849, 2144257945, -1430380276, 390302047, -223078063, -806333444],[725337269, 729802265, -1885573793, 11506035, -495103, -277989247, 1141723150, -1057662321, 1767362946],[-1807093888, -638221981, -1029994806, 1323810926, 1461889482, -1920671141, -371085905, 629046120, 1535843473],[-1164624516, -668748797, -30587201, 991747115, -394446624, 691339881, -946849909, 631825850, -937020769],[843672941, -1318766784, 1231007492, 655647443, 1512868592, -1243778042, -1433225879, -1629713935, -336615346],[-2018778900, -1549676410, -95391991, -935328024, 1617483362, 1225744620, 1708821640, -840334987, 1975079959]]"
values_46,9,"[[-1662927644, 510464658, 758177166, 1292621754, -385828473, -1467940718, -737834147, 1723845133, 646067215],[-749915485, 165342208, -1547439659, -1805237321, 957594869, 171455391, -1228405845, 2107910200, 1797580486],[22361396, 197328702, 491573937, 715887843, -1022609211, 2139548783, -456146627, -1458422738, -1759954240],[-828017789, -186058575, -381672016, -1025258312, -1061599683, 426541221, -536082703, -557588457, 2055892688],[-1316159863, -1622944054, -1399813028, -1685172122, -610998352, 1494787452, -384905339, 656331896, 634094485],[-1930884166, 1159519123, -457173137, 1826788095, 194876385, 726831523, 1855349449, -237728164, -1157449771],[1080495895, 741719978, 1113192403, -1597197098, 1300291227, -58689289, -1665645411, -724110481, -476806220],[1210733218, -1569509634, -1483178754, -132762982, -899308361, -927616498, -1103203435, 382831348, -1644209155],[1756148796, 1768407023, 2110113725, 699551728, 1283308742, 1775276312, -1623461533, 1912428128, -718009463]]","[[974550854, 974363235, -1574790920, 825137233, -745705249, -1508884989, 2070271112, -464181921, 54956044],[2128636484, 209359838, 1352465510, 1797081474, 346446472, 340607658, -1361771136, 621566310, 1767709000],[879596981, -1476651682, -1512510474, -2067536344, 1715556817, 1545229983, -27712940, -372413067, -709154834],[219916978, 2011068988, 2021314368, 800919937, -449743381, 130770770, -390964936, -1497647561, -473718659],[-608343742, 1210294348, -1095417276, 1123751093, -991336821, 662327200, -940709764, 1577440778, -1693928889],[-1050818566, -662570672, -1554422782, -1764069480, -1404934817, -1906865918, -1175852927, 492727019, 1381542492],[-625318973, -923741800, -1622712786, -1320803310, 1915316295, -1081509390, 716221343, -422059294, -893696219],[-1861560361, 1586333400, -1248758814, 1415228070, 1829543372, 760148967, 281444821, -82036610, -123973654],[1075864723, 982269672, -576351792, 1757319259, 904857615, 1424164371, 1225120946, -1361208769, -283784448]]"
values_27,5,"[[-363953045, 1818101387, 359757412, 1892821530, -1914644426],[-1902458075, -1330149188, -1045152381, -437051222, -1201650314],[-403766054, -1121846604, -379564356, -487089819, 419935056],[-801766929, -2127550823, -1103045781, -114107263, -1581601658],[-1985063401, 1581815145, 1775269614, -1396189776, -270816678]]","[[415068676, 861985828, -142734035, -224991154, -771682973],[89502739, 477112073, -502989409, 947451620, 462469463],[1519587318, 399154463, -1017638256, -1684037031, 1348232911],[1235832546, 2064627540, -2095402646, 517378719, 2106842537],[1508448646, 147690805, 784883042, -268474912, -1181301967]]"
values_20,5,"[[1362343691, -599187981, -610366059, -656592188, -658423715],[1513884579, 632250417, -1646260503, 518671850, 1232080245],[-527461015, -1223821943, 393877110, 1907630429, -584810463],[269054559, -170875530, -916575984, 1868796569, 1602526960],[-1735337748, -919121000, 2116095166, -670348765, 69415123]]","[[-191461688, -1463120954, -1560634880, -1944052962, -1935730132],[718078338, 85428795, 646224283, 122642155, 331312308],[925155124, -378189202, -333266154, 814987728, 876070462],[243078816, -1464779517, 1197562889, -987207454, -2062511315],[230192702, 1411654154, -714029923, 879251241, 1472110995]]"
values_9,4,"[[2010461312, -1896536940, -1435571109, 2019441133],[-1194568095, 1278430679, -73637392, 1505004100],[141506318, -771212023, -1339683769, 998680398],[-1982026238, 258512622, 1553655033, 236259978]]","[[-423892544, 1396471838, -466067028, 1771763738],[122018947, 757719836, 652390755, -1486174162],[1593130078, 1372233049, -1205744511, 984682937],[-2141285197, -917122999, 226014586, 1399557857]]"
values_92,8,"[[19735361, 1944561296, 1857113814, -1138751657, 179612642, 18407619, -512657949, 364885283],[16208553, 1161017074, 1496022452, 609281837, 396911702, -673054881, -678869385, -112515806],[-555118423, -448285828, 1750910704, -169234298, -1362648235, 1181195507, 936304213, -293548164],[-1694557153, 1831284902, 1022623718, 1858602475, 1035326904, -762135112, 1994924629, -804423652],[-508934601, -711510570, -1871814202, 1602467726, 882174650, -1640974442, 2077388529, 1923800007],[1914406228, 160960334, -1724500028, 50359136, -1605893399, 565056683, 1274656911, 1049968926],[-678250747, -93114652, 551003036, -749768769, 454456302, 110647031, -1793922998, -1267173404],[1856937546, -1776982125, -2061753558, -1897433904, 258435212, 2085404873, -2022020470, 2106037861]]","[[-1493577690, -1072808079, -564907176, 1824824788, -178915503, 1933512326, -1004519766, -1483395692],[-1317156395, -104157304, -416035701, 410272671, -2081595160, 405846456, -118992851, -303047908],[88303743, 1062814018, -2037292702, 2082485622, -1358858029, -865854478, -1861513410, -602337326],[-279916113, -1401331457, 1223815061, -1238882202, 814426188, -1930336202, -1599407070, 1759697525],[1719073497, -518882398, -1725083697, -1099423321, -314945802, 545899481, 1350885491, -52074839],[-969044560, 2123374217, 626216769, 199292844, -2025755512, -1239826775, 1299749205, -1481825182],[-2025184707, 891459683, -1928079693, 716165634, 1011121093, -66053230, -1099236141, 1127311205],[241358293, 465915564, 1417198776, -31428706, -2111130987, -1379774037, 31844903, 657707591]]"
values_3,10,"[[2047568726, -402240171, -1812574425, -6669184, 1959003888, 807938875, 296698271, 1103067870, -1869588083, 413121939],[-205967349, 63415360, -1048728606, 329953048, -1255794158, -659010700, 160174131, 1269583020, 1942034846, -852216950],[1158176781, -871244191, -1402454889, -541963858, -1138549946, 1202730934, -479615219, -1674601042, 554293904, -1921144517],[1547070722, -845620644, 1367690393, 1495085441, -1378588828, -2144767793, 1763210911, -781218315, 1770210965, 447606247],[1161504107, 266635015, 935757118, -2039323434, -1852025133, -1890799421, 716170932, 1151566642, -304584120, 2043223640],[-982744849, 63531514, 1679659810, -1311779724, -1238601401, -1017875481, -1491172683, -236355279, 2093953101, 370268513],[449615515, 725095456, 1765457017, 1087523313, 1150555727, -893864958, -573224590, -2052952346, -535539848, 677978702],[974521002, 146500836, -1820426326, 1511056904, 1164411447, 1619158787, 719595088, -1476144999, 507460353, -658885039],[897191328, -987922655, -1039663183, -1229164708, 469481847, 1410924922, -2107715361, -2110161856, -96755572, 1171288030],[-1854290305, -363996299, -812593239, -1860394916, -1086397850, 660483505, -1489079174, -1539084010, -477940261, -181263260]]","[[-1433244266, -1148408504, 288019542, 1489787924, 763066847, 154222170, 11339026, 2115830575, 1605938599, 1468878030],[-663739048, -1689792206, -531306471, -1126881440, -2138947558, 2019105231, -1312956780, 1812487574, -938309607, 544346110],[-743962438, -761079388, 942349303, -1766016807, 1364211931, -907215412, -1391842312, -1206697185, 1178909178, 1573643933],[836893773, -1509314721, 1712734256, -2112040431, 1896666605, -1262507376, 1861944402, 136319893, 1271345754, -730383386],[-1689032618, 1915718048, 1041967459, -417218082, 363266894, 1175656749, -1485079865, 1195888328, 169684622, -1712404883],[1211677611, 225900871, -589640575, -1703283717, 2087269398, 959380380, 555661708, -789562793, -1326174907, -1128227740],[-1199259182, 1212404994, 1053588251, -339567826, -1980283739, 1765730992, 241233803, -1680193012, 486505955, -1606202794],[462818028, -1474873160, -1412669340, -1697000505, -1055925379, -32299243, -598317213, -1571748748, 1758688762, 988706532],[-128968431, -1780991927, 1203027086, -1735167802, -1288592946, 387413723, 1815270851, 132503815, -1022823698, -1622155486],[815341820, -925503334, -1955283711, 2039120000, 1611284143, 962347918, 1150362091, -213927431, 495642836, 1068519653]]"
values_98,2,"[[-44174686, -196599112],[-452216533, -730405999]]","[[-699981059, -358441613],[-890163712, 947546121]]"
values_29,12,"[[596189866, 1010151412, 937852454, -1769646705, 945354794, -700416392, 628741287, -12483990, 1865096284, -529492867, 1195474930, -2141620001],[-1768491024, 943956831, 903921593, 1183293550, 1929708346, 1795722989, -1360984368, -1710710368, -1968829883, -962903510, -1056766412, -550329469],[1843823941, 492071066, -1358526660, -2055842176, -1920930654, 2076557798, -1163353198, 1484766605, -1909384718, 855789981, 1731684311, -1896063062],[35596078, -756536929, 1167073556, 669685849, 1590288638, -224604164, 67862233, 109087553, 2050042808, 749445949, -745790142, -2003046114],[-337775779, -1016510603, -1682380428, 1633384400, -1868138794, 13503528, -206881413, -603492050, -1907638343, 1651018957, -1258792587, -305646891],[-1732771718, -1972381730, -41270037, -2042582402, -949082612, -2059390774, -1505712661, -1822743688, -1559201506, 1190485054, 1507994208, 1174190933],[-407043639, 379390018, 2007101068, 21085373, 564204177, -1027977520, -1771903065, 1557097417, 226352709, 581258582, 987729981, 1907937041],[-1963743904, -1702698883, 1120399372, -478720256, 2144359979, 1130968060, -52265045, -2100316057, -1963265670, 2043238499, -714521693, -770477625],[2127088768, -464167255, 1531650011, -399719417, 293122329, -2002176570, -1560033232, 857622242, -1314941037, -182353709, 1517197813, 92565573],[-1766511482, 1706539741, 1432513266, 907812039, -1246846226, 2112095064, -325971386, -42280709, 1411386031, -836062354, -1541997311, -865354405],[-94594235, -1059536512, -815552381, -1742171466, 1706628555, 656700100, 329803458, 865817135, -1849028169, -1279443369, 1467612967, 2009872448],[-448404047, -1801911147, -483209177, 317684346, -1604713486, -361316686, -1059132408, 439519857, 258622535, -1530585951, 497355278, -1207509675]]","[[1207658131, -1584822268, -77181825, -911201004, 1521522086, -903443512, -325996416, -576897112, 1576212835, 975045456, 1383231394, -1962009422],[-1559385980, -571641576, 1223601916, -1395679743, 433653884, -1877946060, 270803642, -1100543307, -38933384, 1717046812, 1251739689, -936306985],[-331470809, -1717365872, 1320713218, -721430801, -1674104287, -581383501, 1034510927, -1349504136, 1431332464, -98916586, -1274318086, 1284645094],[-2065596746, -26775994, -2004154627, 319852929, 1964948510, 2410246, 421939763, -649323783, 1248743102, -2097398196, 135816305, -893481267],[-2119033440, 916228370, -670928966, -1503072753, -795035079, 1856730399, 1106448257, -1249712994, -1606356696, -708051629, -1856551903, -1131519734],[-379633169, -1163168191, -1302224907, -465506062, 4613508, -165894325, -277533066, -1292975959, -950397490, 1300301176, 1403241355, -939871760],[1162249348, -655330205, -63167542, -2105384690, 1435008817, -1410373657, -734341989, 1972658349, -1309523779, -148252441, -1124943347, 1914584676],[1271664775, -1659108117, 844255379, -1718034387, -234163690, -200886630, -798312925, 17124931, -932802922, 993704042, -1289341915, 2083167090],[-645143108, 1058222442, 2113916165, 523580710, 818114123, -383387056, -2044170041, 1362106869, -834578156, 609592379, -1506087772, 1088972358],[-1690662229, -1824965541, 1144584648, -839007770, 274720841, -2079528710, -939274680, -1657511509, -21514602, 1262956724, 1197238629, -1991377379],[984153022, 1184357961, -1049001225, -601924120, 405065160, -502984272, -539325767, 634142683, 1603484008, -1461579724, -1048330246, 101694880],[397121442, -1840044481, 477917227, 285421776, -1531295490, -741719789, 402024718, 705304457, -1679073659, 522953898, 725710975, 1156181076]]"
values_80,8,"[[1355927053, -1335184861, 1476772028, -1736563082, 968929230, -1454882865, 466167836, -767238032],[1658417659, -316934246, 1310924954, -354536972, -1494281336, -211151709, 1977647848, -1842391286],[904028168, -1951830097, -64539531, 2000241883, 62736925, 369318917, -1400520047, 2112285299],[1820883793, -486691936, 1492413550, -267144328, -96297428, -609055770, 777579009, -95260111],[1092194844, 1973762253, 695400803, -1456897438, -958874623, -804175660, -489033218, 1101576837],[850357955, -689127143, 2029722346, -1395109714, 899597613, 1618621066, -990787270, 724756266],[-1815187136, -1001129074, -1167958416, 734775353, -2098896216, 929184115, 1064099403, -2082291168],[-1377679528, 518258433, -1048365268, 2080415058, 1114610600, 1126000379, 1145977090, -1857941246]]","[[1690441477, -1637162629, 1786819702, -607796679, 1916723312, -1302363192, 1571248353, 540609166],[1409873855, -1173805789, -1251668274, -632326647, -41431913, 392136479, -1377857340, -306141801],[424409749, 1821603991, 1614695220, 1564093474, -1615214554, -75227340, 1662218709, -2108175739],[1172795115, 486922621, -1030950187, -1697220692, -1764824212, -1152741949, -1564019387, -1904722600],[283078534, 722940579, 1459076559, 1278514280, 149366443, 2093342425, -851780660, 533322757],[-157116778, 1765401518, 246810617, -1586394505, -300080452, -1305305246, -2028122922, 2047949109],[-1492801308, -1016054904, -296490112, 882316269, 1519429119, 1354993065, 93517368, 646807013],[118223550, -430686355, 308733320, -883986178, -1842825401, -1065221001, -333144334, 1938784687]]"
values_73,3,"[[-131784701, 416032125, 334057202],[-1562170752, 1747287137, -1740079834],[848035587, 1231320181, -1724897037]]","[[2035445118, 2069099560, -568320296],[1518900445, 518028843, -1246450914],[1282873316, 7886959, 85361790]]"
